path,drive_id,mimeType,modifiedTime,sizeBytes
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/Hazel Trust Admin/Leal Dairy & Feedlot Appraisal_Valuation Reports_2022,1Xt4KosNwDBH6SRsDXBPRVGpnLZ79pxoV,application/vnd.google-apps.folder,2026-07-31,
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/Hazel Trust Admin/Leal Dairy & Feedlot Appraisal_Valuation Reports_2022/Appraisal_Valuation_Summary_2022.pdf,1K4_ohCsiIOU3VckjE120WFz46_g1WZlx,application/pdf,2025-01-27,177084
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/Hazel Trust Admin/Leal Dairy & Feedlot Appraisal_Valuation Reports_2022/Appraisal_Valuation_Summary_Cover Letter_2022.pdf,1Efdt4l8z438fcRxZKJHvQSWxoHQcSqw2,application/pdf,2025-01-27,76049
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/Hazel Trust Admin/Leal Dairy & Feedlot Appraisal_Valuation Reports_2022/Business Valuation_MA_Sept 2022_FINAL.pdf,1eIWBle06AeRRPoDKbvA_ND2Xj8IDArZF,application/pdf,2025-01-27,3722786
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/Hazel Trust Admin/Leal Dairy & Feedlot Appraisal_Valuation Reports_2022/Personal Property Appraisal_EL&T_Sept 2022_FINAL.pdf,1j8YCVJRHiwfY51A8r998aHVTGUqugzQi,application/pdf,2025-01-27,4622857
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/Hazel Trust Admin/Leal Dairy & Feedlot Appraisal_Valuation Reports_2022/Real Property Appraisal Review_MA_Sept 2022_FINAL.pdf,1nGWM6PKf5AH9MM7SOey0PagCahXxAInC,application/pdf,2025-01-27,904520
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/Hazel Trust Admin/Leal Dairy & Feedlot Appraisal_Valuation Reports_2022/Real Property Appraisal_CX_Sept 2022 FINAL.pdf,1kpW6FmVWvfiALeYiiENeBYfLSa8fFzKd,application/pdf,2025-01-27,14648977
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/Hazel Trust Admin/Leal Dairy & Feedlot Appraisal_Valuation Reports_2022/Real Property Appraisal_JHA_Sept 2022 FINAL.pdf,1l1tts-BOgCRgnHrfmU9HbVNK6bOGjBOX,application/pdf,2025-01-27,5486896
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/Hazel Trust Admin/Leal Dairy & Feedlot Appraisal_Valuation Reports_2022/Real Property Appraisal_JHA_Sept 2022_Prorata Allocation_FINAL.pdf,10asMvvMWMoq_lTqykuZPwPPh4dJRly7Z,application/pdf,2025-01-27,45320
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/Hazel Trust Admin/Leal Dairy Equipment Sheet.xlsx,1iRAIcvNF3MVwBOBs5ecUlkk4DJdh9Umk,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2024-08-28,11507
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/Hazel Trust Admin/Leal Dairy Org Chart.docx,1XpGLFopEgDNBSTuIdhFIdS70T5IOuBTB,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2024-08-23,28155
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/Hazel Trust Admin/Leal Summary - Prime Cattle.xlsx,16W9nLq01gqr5wR2jUgmGD11h1Rpu9Bso,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2026-05-07,36695
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/Hazel Trust Admin/Manuel Leal Dairy FS 9.30.22 and 9.30.21.xlsx,10x2gW6IGnUvq8cKN0542nN5jW7wvkoWj,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2024-08-23,68454
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/Hazel Trust Admin/ME analysis of appraisals 7-2-2025.xlsx,1HA8UndQsQRqd_bfCLEE4TzwOoKDhj7Tz,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2026-05-01,21568
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/Hazel Trust Admin/Mediation Brief.pdf,1bAo0s_6EL-Jc60VPzOCoCNDwlkiqDkzO,application/pdf,2026-01-30,282879
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/Hazel Trust Admin/Moss Adams Adjustment Calcs.pdf,1GKYOE-3t5KZttfcbZhPF_0QshbxA2oCC,application/pdf,2025-02-14,735365
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/Hazel Trust Admin/Mutual Release and Settlement Agreement - Leal Dairy Buyout.docx,1dWjw-Nwo2v7OgH13AZi31tzy5KWFN9-L,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2026-05-04,1803043
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/Hazel Trust Admin/prime cattle QB summary.pdf,1o8DBmTwQhPkPWhrQZ4ziXigzCsKaUjBs,application/pdf,2026-05-07,40118
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/Hazel Trust Admin/Request 3.docx,1gSUQY6JluZ-2fP4gaRvBzqibr7O3-qqq,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2026-03-06,16752
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/Hazel Trust Admin/Section 998 Offer to Compromise - $4.7M Buyout Proposal.docx,1Kzq_XOCqh_x32VdneU05CT-BsWx7FxFs,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2026-05-04,1804718
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/Hazel Trust Admin/Valuation Questions 10.03.2024.docx,1kZOj5oKLlH0Z_SWLrzmR6_zd4EUaAfV9,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2024-10-08,17582
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/Invoices 11.15.17,1DKAUNqv460MpknUgwc8xOEEzMZ6UPfTB,application/vnd.google-apps.folder,2026-07-31,
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/Invoices 11.15.17/a&m livestock invoice ck# 29086.pdf,1sK7SFGPAh23_C8jp6-xWYHeVpcgwcf9r,application/pdf,2017-11-10,1461238
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/Invoices 11.15.17/farnsworth invoice ck# 28991.pdf,1FGPUx8tIGybzK4FuEiYO-_NuHeRkKdOi,application/pdf,2017-11-13,402942
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/Invoices 11.15.17/mbf invoice ck#29145.pdf,1ZqdzSeexdjaSo5-qtF_ZKgqbaKp60KQk,application/pdf,2017-11-10,183688
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/Invoices 11.15.17/neil moon invoice ck#28743.pdf,1FzxD_WsQJ9y9nstaIXnbvoPp6PfArhMh,application/pdf,2017-11-13,254068
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/Invoices 11.15.17/Sierra Gold Nurseries 11-10-17 ck#28097.pdf,1GnV55Q4m_xsfUen7qVh6pfoGj3KVWhTC,application/pdf,2017-11-13,102615
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/Invoices 11.15.17/Sparlin sept oct.pdf,1hiXdHMSeRs-BReAstuIJKnXjHAW19e_i,application/pdf,2017-11-10,828070
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/Invoices 11.15.17/WM July 2017 ck#28845.pdf,1PN5d9F7Yn4wJ24EPyY0dT1_Cxaod0rx0,application/pdf,2017-11-10,118832
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/Leal age retirement payouts (1).pdf,15C6QplAQsYKu_arpTi9m_ujmcht6u9IJ,application/pdf,2017-09-26T22:31:59Z,536708
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/Leal3.doc,1spAM2SDtTBMw2eSamml_lSErzcRTwTwc,application/msword,2018-05-25T15:40:25Z,42496
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/LEALMANUELDAIRY-ESRAELIANROBIN2017F23LTR (2).pdf,1_lLL7NEj66Q5Bq_JQCvnT9JA9FR36KRw,application/pdf,2017-09-28T22:21:31Z,1780628
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/MANUEL ESTATE 2016,1wqDkDrd63sAZ_UXoPAFzcRr2YJV9oZQt,application/vnd.google-apps.folder,2026-07-31,
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/MANUEL ESTATE 2016/706 Manuel C. Leal Draft.pdf,1_xPxlP_xD-YI2bwwHpo3HpfiZWNTAOOA,application/pdf,2016-07-19,375066
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/MANUEL ESTATE 2016/Appraisal Report.Leal Trust.Cardoza Equipment Appraisal.04.05.16.pdf,1caFjeclN2oY7Iw9kYy_CrPsku_gBfUYG,application/pdf,2017-01-28,2784416
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/MANUEL ESTATE 2016/Business Valuation Report.Reddington.M. Leal Trust.05.26.16.pdf,108hCnCNvT-xBGC2oKbwz03oa8wFVvYRK,application/pdf,2017-12-08,7071062
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/MANUEL ESTATE 2016/Esraelian Response 1,1ZIB-cn25yjvLYsp7aqi3UWUhvsvzLubl,application/vnd.google-apps.folder,2026-07-31,
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/MANUEL ESTATE 2016/Esraelian Response 1/20651 rental.pdf,1ppkvnyJqcnct2vTfF62xo7yGZEHydnp_,application/pdf,2016-11-23,5152842
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/MANUEL ESTATE 2016/Esraelian Response 1/6907 rental.pdf,1YXEWGD_zFxVixHhF6Bx95W_SKZKQ0vUs,application/pdf,2016-11-23,6032869
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/MANUEL ESTATE 2016/Esraelian Response 1/6935 rental.pdf,1XE0gsqLKS_f4gOE13ka4snLqEMdin4DQ,application/pdf,2016-11-23,4793589
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/MANUEL ESTATE 2016/Esraelian Response 1/Cash Flow 2016.pdf,1uehDcumkbtD6AxoVmUUtWxVTLMhZRX_N,application/pdf,2016-11-23,36448
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/MANUEL ESTATE 2016/Esraelian Response 1/checking 2016.pdf,14bjnM5O4cKvKqEDsuL7SD3yz-MUrF4oq,application/pdf,2016-03-28,112295
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/MANUEL ESTATE 2016/Esraelian Response 1/Farm Credit Annuals,15Lq6c40W08mR7md2qJqQAHwWVXVSFPIp,application/vnd.google-apps.folder,2026-07-31,
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/MANUEL ESTATE 2016/Esraelian Response 1/Farm Credit Annuals/231464E611-4695-2A0A-0A0A-0A0A0A0A0A0A_2012_AnnualTranSummary (1).pdf,1KjZ5Yq04LPYW9V5lfaOglhX5ff3Uc6JQ,application/pdf,2016-11-22,31343
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/MANUEL ESTATE 2016/Esraelian Response 1/Farm Credit Annuals/231464E611-4695-2A0A-0A0A-0A0A0A0A0A0A_2013_AnnualTranSummary.pdf,1Hjc8lhIFc3KT788N6HuFpr26pcstD_Z5,application/pdf,2016-11-22,38995
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/MANUEL ESTATE 2016/Esraelian Response 1/Farm Credit Annuals/231464E611-4695-2A0A-0A0A-0A0A0A0A0A0A_2014_AnnualTranSummary.pdf,1Pz20wUTXxXXh-dsGZsAxHNgQWJItWJwV,application/pdf,2016-11-22,34087
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/MANUEL ESTATE 2016/Esraelian Response 1/Farm Credit Annuals/231464E611-4695-2A0A-0A0A-0A0A0A0A0A0A_2015_AnnualTranSummary.pdf,1XUVKI7eRuILwEd6sWqfoA5JX7T3sNOfG,application/pdf,2016-11-22,31127
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/MANUEL ESTATE 2016/Esraelian Response 1/Farm Credit Annuals/FCW 2016 Q1.pdf,19s-IB5Xx6bZsOny9poAqLrkVLmBa9sHF,application/pdf,2016-11-22,16781
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/MANUEL ESTATE 2016/Esraelian Response 1/Farm Credit Annuals/FCW 2016 Q2.pdf,1bSeUKQMSb_ZRIqqbXHfLjzaxiHiYzjtI,application/pdf,2016-11-22,14510
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/MANUEL ESTATE 2016/Esraelian Response 1/Farm Credit Annuals/FCW 2016 Q3.pdf,16CWWaw3TEBsB0Ievzwpa17utdf5E1Xoy,application/pdf,2016-11-22,22063
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/MANUEL ESTATE 2016/Esraelian Response 1/hay 2015.pdf,1Z3qaVAE8b10rIlpjFpvJCPTNRIgeUxtk,application/pdf,2016-11-22,51888
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/MANUEL ESTATE 2016/Esraelian Response 1/hay 2016.pdf,1WyR8KkMNrwvzx0KEColP8cJD8mAm_c5k,application/pdf,2016-11-22,47654
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/MANUEL ESTATE 2016/Esraelian Response 1/hay bought 2015.pdf,1g1e_Jz2gIgNvzZ1dfFNONkBLDJGm4O2t,application/pdf,2016-11-22,57107
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/MANUEL ESTATE 2016/Esraelian Response 1/hay bought 2016.pdf,1wSQyTIN7cXhSCMYXd1u6QCM1KHll21r0,application/pdf,2016-11-22,59864
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/MANUEL ESTATE 2016/Esraelian Response 1/Hazel letter 1.30.17.docx,19KBA0EcSfy9UDj8zzJX2OjGS7As6AR58,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2024-01-12,13745
"Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/MANUEL ESTATE 2016/Esraelian Response 1/Leal,Hazel.Gin.2.doc",1goZtjC8HDKqM7QSAXUQQjRgSqopuvEav,application/msword,2016-11-23,62464
"Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/MANUEL ESTATE 2016/Esraelian Response 1/Leal,Hazel.Gin.response.docx",1h7c15CgQNFJC6pOCXImxjDvKif3iABdY,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2016-11-26,34055
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/MANUEL ESTATE 2016/Esraelian Response 1/P&L 2016.pdf,1pkiBil6IkPN5Jl4bVFs3_mU5RwpmXnjw,application/pdf,2016-11-23,40286
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/MANUEL ESTATE 2016/Esraelian Response 1/personal hazel.pdf,1iFDybhoFveKHAguajUkQ3wYAdCd0JnTg,application/pdf,2016-11-22,79151
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/MANUEL ESTATE 2016/Esraelian Response 1/personal steve.pdf,1wVz1Won1T_ovfpqPGhBB71qOKGoEkPTA,application/pdf,2016-11-23,69453
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/MANUEL ESTATE 2016/Esraelian Response 1/Phone,1W7d0_ExPBemQhIEcp9liT9-JxitsNd_S,application/vnd.google-apps.folder,2026-07-31,
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/MANUEL ESTATE 2016/Esraelian Response 1/Phone/UnbilledUsage NOV16. one call from tom.xlsx,1liVd0nw6c4YdgvbnCrDtoKTfah9VSjkq,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2016-11-26,16823
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/MANUEL ESTATE 2016/Esraelian Response 1/Phone/VoiceBilledUsageDetails_april16.xlsx,1j6o9TXXrnVrp-NqAKb6sp03_Dnx5d8fV,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2016-11-26,33424
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/MANUEL ESTATE 2016/Esraelian Response 1/Phone/VoiceBilledUsageDetails_august16.xlsx,1dF8fvuKYIZkNVc42mgAG3XYVdc9UD8aI,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2016-11-26,46703
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/MANUEL ESTATE 2016/Esraelian Response 1/Phone/VoiceBilledUsageDetails_july16.xlsx,1WHyHa2OdqD-K-bwSEzQKuMhnFiMPNOnT,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2016-11-26,51057
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/MANUEL ESTATE 2016/Esraelian Response 1/Phone/VoiceBilledUsageDetails_june16.xlsx,1FJFBHKbiP-1ZmgLlUyK8N3W6Hxz8X0u8,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2016-11-26,51749
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/MANUEL ESTATE 2016/Esraelian Response 1/Phone/VoiceBilledUsageDetails_may16. one unanswered call.xlsx,1jmUJ_kkYgKZZY7Rl_ffBUdDT0s61p0tf,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2016-11-26,43506
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/MANUEL ESTATE 2016/Esraelian Response 1/Phone/VoiceBilledUsageDetails_may16.xlsx,1ijjOATxIZhArRor2IWFlzIMzr2Z9yvLT,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2016-11-26,43508
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/MANUEL ESTATE 2016/Esraelian Response 1/Phone/VoiceBilledUsageDetails_oct16.xlsx,1AjLSE5xziOCq5HJywJNXUiQAcbYn-GT8,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2016-11-26,45431
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/MANUEL ESTATE 2016/Esraelian Response 1/Phone/VoiceBilledUsageDetails_sept16.xlsx,1ktu8e0E9XoxQsvhFRydNMWJU_vjoZM0P,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2016-11-26,50312
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/MANUEL ESTATE 2016/Esraelian Response 1/trust admin expense.pdf,13_O_59FgIls3LnGEB8MAo6dHCxNJTooS,application/pdf,2016-11-23,50893
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/MANUEL ESTATE 2016/Estate of Manuel Leal.pdf,1WvuKaJXhENN_cm9tjrr25ARoT3nmawPn,application/pdf,2016-07-19,79557
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/MANUEL ESTATE 2016/Land Adjustment.pdf,1_ax3aMwJnO5mkCuIANjvAjmRrDnzT_KO,application/pdf,2016-07-19,3992703
"Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/MANUEL ESTATE 2016/Leal,Hazel.Gin-2.doc",1-eNr6D62vHTdffSJ_X-RCwBnxrYjZ82M,application/msword,2016-07-19,36864
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/MANUEL ESTATE 2016/Manuel Leal & Son Dairy Capital Analysis 8-3-2017.pdf,1mMJ2eUkQ0_wfsDnrhCCO7X2Tru63pKad,application/pdf,2017-12-08,89328
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/MANUEL ESTATE 2016/Steve Hazel Adjustment,1nYRVGUkFZFMHaVW2_j6Y2vnDqddGvQF2,application/vnd.google-apps.folder,2026-07-31,
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/MANUEL ESTATE 2016/Steve Hazel Adjustment/Farm Credit 2014.pdf,1W_CtMBVML5tNCtoP0f_W3NRBvj_7zgz4,application/pdf,2017-02-17,34087
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/MANUEL ESTATE 2016/Steve Hazel Adjustment/Reddington Current Value.pdf,1KOLlq4iP_arqjZInDBZm6ZmTrQFYqhUv,application/pdf,2017-03-02,442064
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/Trust Administration/MANUEL ESTATE 2016/Steve Hazel Adjustment/Steve.Hazel adjust letter to aaron.docx,1JhY8tTN3QRUIHfio7y7SYGxkEoiqSdsU,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2024-01-12,15108
